"","X_3H11_A_T42_repeat_L1","X_3H11_B_T42_repeat_L1","X_3H11_C_T42_repeat_L1","X_SynCom_A_T42_repeat_L1","X_SynCom_B_T42_repeat_L1","X_SynCom_C_T42_repeat_L1","X_3H11_A_T53_repeat_L1","X_3H11_B_T53_repeat_L1","X_3H11_C_T53_repeat_L1","X_SynCom_A_T53_repeat_L1","X_SynCom_B_T53_repeat_L1","X_SynCom_C_T53_repeat_L1","X_SynCom_A_T71_repeat_L1","X_SynCom_B_T71_repeat_L1","X_SynCom_C_T71_repeat_L1","X_SynCom_A_T95_repeat_L1","X_SynCom_B_T95_repeat_L1","X_SynCom_C_T95_repeat_L1"
"GW101-3H11_contig_1_5120",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5121",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5122",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5123",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5124",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5125",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5126",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5127",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5128",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5129",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_513",8.78153120085382,9.11685094790858,9.17928804805865,9.15703238728777,9.27047054700681,9.00911180440721,8.21385564798609,7.77731508985604,7.61361449303321,9.32478461998539,9.26024329584162,8.33765002859311,9.75319954412842,9.38650472793893,9.72649414283021,9.3066092137712,9.15672784024473,9.48417552090931
"GW101-3H11_contig_1_5130",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5131",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5132",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5133",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5134",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5135",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5136",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5137",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5138",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5139",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_514",7.11098449965628,6.92667998915217,6.92388462549882,7.10081705045982,7.11116520073918,7.13094476548525,7.70726391139588,7.7536435017794,7.70015112227469,6.9309212121467,6.36190841623295,6.96043038744908,6.78644002926421,6.6836320553053,6.90363339497268,6.90942933521869,6.94967720547737,7.42369347851134
"GW101-3H11_contig_1_5140",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5141",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5142",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5143",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5144",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5145",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5146",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5147",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5148",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5149",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_515",5.16563919216817,5.28421166707106,5.57173336243492,5.26601737723866,5.39234381351759,5.04644934096042,5.35848450993323,6.11660195690754,6.87214564985477,5.79189030062698,4.63112874914082,1.38696872066301,4.60838902427117,4.54589270006246,5.04279972480298,4.56612831469816,4.37097399917715,3.90584842599568
"GW101-3H11_contig_1_5150",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5151",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5152",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5153",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5154",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5155",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5156",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5157",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5158",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5159",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_516",10.1236276886339,9.91100756068051,9.88579207825629,9.50447791664011,9.63822956371711,9.49709579260887,10.4134318592567,10.1598375621145,10.4701485927285,9.78069739579436,9.6604789851271,9.0291489044579,9.60004004835871,9.60700744406799,9.78249197745627,9.32589395337287,9.28324044534804,9.23551477179505
"GW101-3H11_contig_1_5160",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5161",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5162",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5163",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5164",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5165",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5166",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
"GW101-3H11_contig_1_5167",1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301,1.38696872066301
